0 4
0 6
0 7
0 8
0 9
1 4
1 6
1 7
1 8
1 9
2 4
2 6
2 7
2 8
2 9
3 4
3 6
3 7
3 8
3 9
4 4
4 6
4 7
4 8
4 9
5 1
5 4
5 6
5 7
5 8
5 9
6 1
6 4
6 6
6 7
6 8
6 9
7 1
7 4
7 6
7 7
7 8
7 9
8 1
8 4
8 6
8 7
8 8
8 9
9 1
9 4
9 6
9 7
9 8
9 9
10 1
10 4
10 6
10 7
10 8
10 9
11 1
11 4
11 6
11 8
11 9
12 1
12 3
12 4
12 6
12 8
12 9
13 1
13 3
13 4
13 6
13 8
13 9
14 1
14 3
14 4
14 6
14 8
14 9
15 1
15 3
15 4
15 6
15 8
15 9
16 1
16 3
16 4
16 6
16 8
16 9
17 1
17 3
17 4
17 6
17 8
17 9
18 1
18 3
18 4
18 6
18 8
18 9
19 1
19 3
19 4
19 6
19 8
19 9
20 1
20 3
20 4
20 6
20 8
20 9
21 1
21 3
21 4
21 6
21 8
21 9
22 1
22 3
22 4
22 6
22 8
22 9
23 1
23 3
23 4
23 6
23 8
23 9
24 1
24 3
24 4
24 6
24 8
24 9
25 1
25 3
25 4
25 6
25 8
25 9
26 1
26 3
26 4
26 6
26 8
26 9
27 1
27 3
27 4
27 6
27 8
27 9
28 1
28 3
28 4
28 6
28 8
28 9
29 1
29 3
29 4
29 6
29 8
29 9
30 1
30 3
30 4
30 6
30 8
30 9
31 1
31 4
31 6
31 8
31 9
32 1
32 4
32 6
32 8
32 9
33 1
33 4
33 6
33 8
33 9
34 1
34 4
34 6
34 8
34 9
35 1
35 4
35 6
35 8
35 9
36 1
36 4
36 6
36 8
36 9
37 1
37 4
37 6
37 8
37 9
38 1
38 4
38 6
38 8
38 9
39 1
39 4
39 6
39 8
39 9
40 1
40 4
40 6
40 8
40 9
41 1
41 4
41 6
41 8
41 9
42 1
42 4
42 6
42 7
42 8
42 9
43 1
43 4
43 6
43 7
43 8
43 9
44 1
44 4
44 6
44 7
44 8
44 9
45 1
45 4
45 6
45 7
45 8
45 9
46 1
46 4
46 6
46 7
46 8
46 9
47 1
47 4
47 6
47 7
47 8
47 9
48 1
48 4
48 6
48 7
48 8
48 9
49 1
49 4
49 6
49 7
49 8
49 9
50 1
50 4
50 6
50 7
50 8
50 9
51 1
51 4
51 6
51 7
51 8
51 9
52 1
52 3
52 4
52 6
52 7
52 8
52 9
53 3
53 4
53 5
53 6
53 7
53 8
53 9
54 3
54 4
54 5
54 6
54 7
54 8
54 9
55 3
55 4
55 5
55 6
55 7
55 8
55 9
56 4
56 5
56 6
56 7
56 8
56 9
57 4
57 5
57 6
57 7
57 8
57 9
58 3
58 4
58 5
58 7
58 8
58 9
59 3
59 4
59 5
59 7
59 8
59 9
60 3
60 4
60 5
60 7
60 8
60 9
61 3
61 4
61 5
61 7
61 8
61 9
62 4
62 5
62 7
62 8
62 9
63 4
63 5
63 7
63 8
63 9
64 4
64 5
64 7
64 8
64 9
65 4
65 5
65 7
65 8
65 9
66 4
66 5
66 7
66 8
66 9
67 4
67 5
67 7
67 8
67 9
67 10
68 4
68 5
68 7
68 8
68 9
68 10
69 4
69 5
69 7
69 8
69 9
69 10
70 4
70 5
70 7
70 8
70 9
70 10
71 4
71 5
71 7
71 8
71 9
71 10
72 4
72 5
72 7
72 8
72 9
72 10
73 4
73 5
73 7
73 8
73 9
73 10
74 4
74 5
74 7
74 8
74 9
74 10
75 4
75 5
75 7
75 8
75 9
75 10
76 4
76 5
76 7
76 8
76 9
76 10
77 5
77 7
77 8
77 9
77 10
78 5
78 7
78 8
78 9
78 10
79 5
79 7
79 8
79 9
79 10
